市区町村名,町名,市区町村コード,町域コード
横浜市西区,高島,14103 ,16
横浜市西区,中央,14103 ,17
横浜市西区,戸部町,14103 ,18
横浜市西区,戸部本町,14103 ,19
横浜市西区,西戸部町,14103 ,20
横浜市西区,西平沼町,14103 ,21
横浜市西区,西前町,14103 ,22
横浜市西区,花咲町,14103 ,23
横浜市西区,浜松町,14103 ,24
横浜市西区,東久保町,14103 ,25
横浜市西区,平沼,14103 ,26
横浜市西区,藤棚町,14103 ,27
横浜市西区,みなとみらい,14103 ,28
横浜市西区,南軽井沢,14103 ,29
横浜市西区,南幸,14103 ,30
横浜市西区,南浅間町,14103 ,31
横浜市西区,宮ケ谷,14103 ,32
横浜市西区,宮崎町,14103 ,33
横浜市西区,元久保町,14103 ,34
横浜市西区,紅葉ケ丘,14103 ,35
横浜市中区,相生町,14104 ,1
横浜市中区,赤門町,14104 ,2
横浜市中区,曙町,14104 ,3
横浜市中区,池袋,14104 ,4
横浜市中区,石川町,14104 ,5
横浜市中区,伊勢佐木町,14104 ,6
横浜市中区,上野町,14104 ,7
横浜市中区,打越,14104 ,8
横浜市中区,内田町,14104 ,9
横浜市中区,扇町,14104 ,10
横浜市中区,大芝台,14104 ,11
横浜市中区,太田町,14104 ,12
横浜市中区,大平町,14104 ,13
横浜市中区,翁町,14104 ,14
横浜市中区,尾上町,14104 ,15
横浜市中区,海岸通,14104 ,16
横浜市中区,柏葉,14104 ,17
横浜市中区,かもめ町,14104 ,18
横浜市中区,北方町,14104 ,19
横浜市中区,北仲通,14104 ,20
横浜市中区,黄金町,14104 ,21
横浜市中区,寿町,14104 ,22
横浜市中区,小港町,14104 ,23
横浜市中区,鷺山,14104 ,24
横浜市中区,桜木町,14104 ,25
横浜市中区,新港,14104 ,26
横浜市中区,新山下,14104 ,27
横浜市中区,末広町,14104 ,28
横浜市中区,末吉町,14104 ,29
横浜市中区,住吉町,14104 ,30
横浜市中区,諏訪町,14104 ,31
横浜市中区,滝之上,14104 ,32
横浜市中区,竹之丸,14104 ,33
横浜市中区,立野,14104 ,34
横浜市中区,千歳町,14104 ,35
横浜市中区,千鳥町,14104 ,36
横浜市中区,長者町,14104 ,37
横浜市中区,千代崎町,14104 ,38
横浜市中区,塚越,14104 ,39
横浜市中区,寺久保,14104 ,40
横浜市中区,常盤町,14104 ,41
横浜市中区,豊浦町,14104 ,42
横浜市中区,仲尾台,14104 ,43
横浜市中区,錦町,14104 ,44
横浜市中区,西竹之丸,14104 ,45
横浜市中区,西之谷町,14104 ,46
横浜市中区,日本大通,14104 ,47
横浜市中区,根岸旭台,14104 ,48
横浜市中区,根岸加曽台,14104 ,49
横浜市中区,根岸台,14104 ,50
横浜市中区,根岸町,14104 ,51
横浜市中区,野毛町,14104 ,52
横浜市中区,羽衣町,14104 ,53
横浜市中区,初音町,14104 ,54
横浜市中区,花咲町,14104 ,55
横浜市中区,英町,14104 ,56
横浜市中区,万代町,14104 ,57
横浜市中区,日ノ出町,14104 ,58
横浜市中区,福富町仲通,14104 ,59
横浜市中区,福富町西通,14104 ,60
横浜市中区,福富町東通,14104 ,61
横浜市中区,富士見町,14104 ,62
横浜市中区,不老町,14104 ,63
横浜市中区,弁天通,14104 ,64
横浜市中区,蓬莱町,14104 ,65
横浜市中区,本郷町,14104 ,66
横浜市中区,本町,14104 ,67
横浜市中区,本牧荒井,14104 ,68
横浜市中区,本牧大里町,14104 ,69
横浜市中区,本牧三之谷,14104 ,70
横浜市中区,本牧十二天,14104 ,71
横浜市中区,本牧町,14104 ,72
横浜市中区,本牧原,14104 ,73
横浜市中区,本牧ふ頭,14104 ,74
横浜市中区,本牧間門,14104 ,75
横浜市中区,本牧満坂,14104 ,76
横浜市中区,本牧緑ケ丘,14104 ,77
横浜市中区,本牧宮原,14104 ,78
横浜市中区,本牧元町,14104 ,79
横浜市中区,本牧和田,14104 ,80
横浜市中区,真砂町,14104 ,81
横浜市中区,松影町,14104 ,82
横浜市中区,豆口台,14104 ,83
横浜市中区,港町,14104 ,84
横浜市中区,南仲通,14104 ,85
横浜市中区,南本牧,14104 ,86
横浜市中区,簑沢,14104 ,87
横浜市中区,宮川町,14104 ,88
横浜市中区,妙香寺台,14104 ,89
横浜市中区,三吉町,14104 ,90
横浜市中区,麦田町,14104 ,91
横浜市中区,元浜町,14104 ,92
横浜市中区,元町,14104 ,93
横浜市中区,矢口台,14104 ,94
横浜市中区,山下町,14104 ,95
横浜市中区,山田町,14104 ,96
横浜市中区,山手町,14104 ,97
横浜市中区,大和町,14104 ,98
横浜市中区,山吹町,14104 ,99
横浜市中区,山元町,14104 ,100
横浜市中区,弥生町,14104 ,101
横浜市中区,横浜公園,14104 ,102
横浜市中区,吉田町,14104 ,103
横浜市中区,吉浜町,14104 ,104
横浜市中区,若葉町,14104 ,105
横浜市中区,和田山,14104 ,106
横浜市南区,井土ケ谷上町,14105 ,1
横浜市南区,井土ケ谷下町,14105 ,2
横浜市南区,井土ケ谷中町,14105 ,3
横浜市南区,浦舟町,14105 ,4
横浜市南区,永楽町,14105 ,5
横浜市南区,榎町,14105 ,6
横浜市南区,大岡,14105 ,7
横浜市南区,大橋町,14105 ,8
横浜市南区,庚台,14105 ,9
横浜市南区,唐沢,14105 ,10
横浜市南区,共進町,14105 ,11
横浜市南区,弘明寺町,14105 ,12
横浜市南区,山王町,14105 ,13
横浜市南区,山谷,14105 ,14
横浜市南区,清水ケ丘,14105 ,15
横浜市南区,宿町,14105 ,16
横浜市南区,白金町,14105 ,17
横浜市南区,白妙町,14105 ,18
横浜市南区,新川町,14105 ,19
横浜市南区,高砂町,14105 ,20
横浜市南区,高根町,14105 ,21
横浜市南区,通町,14105 ,22
横浜市南区,中里,14105 ,23
横浜市南区,中里町,14105 ,24
横浜市南区,中島町,14105 ,25
横浜市南区,永田北,14105 ,26
横浜市南区,永田山王台,14105 ,27
横浜市南区,永田台,14105 ,28
横浜市南区,永田東,14105 ,29
横浜市南区,永田南,14105 ,30
横浜市南区,永田みなみ台,14105 ,31
横浜市南区,中村町,14105 ,32
横浜市南区,西中町,14105 ,33
横浜市南区,八幡町,14105 ,34
横浜市南区,花之木町,14105 ,35
横浜市南区,日枝町,14105 ,36
横浜市南区,東蒔田町,14105 ,37
横浜市南区,伏見町,14105 ,38
横浜市南区,二葉町,14105 ,39
横浜市南区,平楽,14105 ,40
横浜市南区,別所,14105 ,41
横浜市南区,別所中里台,14105 ,42
横浜市南区,堀ノ内町,14105 ,43
横浜市南区,蒔田町,14105 ,44
横浜市南区,前里町,14105 ,45
横浜市南区,真金町,14105 ,46
横浜市南区,万世町,14105 ,47
横浜市南区,南太田,14105 ,48
横浜市南区,南吉田町,14105 ,49
横浜市南区,三春台,14105 ,50
横浜市南区,宮元町,14105 ,51
横浜市南区,六ツ川,14105 ,52
横浜市南区,睦町,14105 ,53
横浜市南区,吉野町,14105 ,54
横浜市南区,若宮町,14105 ,55
横浜市保土ヶ谷区,新井町,14106 ,1
横浜市保土ヶ谷区,今井町,14106 ,2
横浜市保土ヶ谷区,岩井町,14106 ,3
横浜市保土ヶ谷区,岩崎町,14106 ,4
横浜市保土ヶ谷区,岩間町,14106 ,5
横浜市保土ヶ谷区,岡沢町,14106 ,6
横浜市保土ヶ谷区,霞台,14106 ,7
横浜市保土ヶ谷区,帷子町,14106 ,8
横浜市保土ヶ谷区,釜台町,14106 ,9
横浜市保土ヶ谷区,鎌谷町,14106 ,10
横浜市保土ヶ谷区,上菅田町,14106 ,11
横浜市保土ヶ谷区,上星川,14106 ,12
横浜市保土ヶ谷区,狩場町,14106 ,13
横浜市保土ヶ谷区,川島町,14106 ,14
横浜市保土ヶ谷区,川辺町,14106 ,15
横浜市保土ヶ谷区,神戸町,14106 ,16
横浜市保土ヶ谷区,権太坂,14106 ,17
横浜市保土ヶ谷区,境木町,14106 ,18
横浜市保土ヶ谷区,境木本町,14106 ,19
横浜市保土ヶ谷区,坂本町,14106 ,20
横浜市保土ヶ谷区,桜ケ丘,14106 ,21
横浜市保土ヶ谷区,新桜ケ丘,14106 ,22
横浜市保土ヶ谷区,瀬戸ケ谷町,14106 ,23
横浜市保土ヶ谷区,月見台,14106 ,24
横浜市保土ヶ谷区,天王町,14106 ,25
横浜市保土ヶ谷区,常盤台,14106 ,26
横浜市保土ヶ谷区,西久保町,14106 ,27
横浜市保土ヶ谷区,西谷,14106 ,28
横浜市保土ヶ谷区,西谷町,14106 ,29
横浜市保土ヶ谷区,初音ケ丘,14106 ,30
横浜市保土ヶ谷区,花見台,14106 ,31
横浜市保土ヶ谷区,東川島町,14106 ,32
横浜市保土ヶ谷区,藤塚町,14106 ,33
横浜市保土ヶ谷区,仏向町,14106 ,34
横浜市保土ヶ谷区,仏向西,14106 ,35
横浜市保土ヶ谷区,法泉,14106 ,36
横浜市保土ヶ谷区,星川,14106 ,37
横浜市保土ヶ谷区,保土ケ谷町,14106 ,38
横浜市保土ヶ谷区,峰岡町,14106 ,39
横浜市保土ヶ谷区,峰沢町,14106 ,40
横浜市保土ヶ谷区,宮田町,14106 ,41
横浜市保土ヶ谷区,明神台,14106 ,42
横浜市保土ヶ谷区,和田,14106 ,43
横浜市磯子区,磯子,14107 ,1
横浜市磯子区,磯子台,14107 ,2
横浜市磯子区,鳳町,14107 ,3
横浜市磯子区,岡村,14107 ,4
横浜市磯子区,上町,14107 ,5
横浜市磯子区,上中里町,14107 ,6
横浜市磯子区,栗木,14107 ,7
横浜市磯子区,坂下町,14107 ,8
横浜市磯子区,汐見台,14107 ,9
横浜市磯子区,下町,14107 ,10
横浜市磯子区,新磯子町,14107 ,11
横浜市磯子区,新杉田町,14107 ,12
横浜市磯子区,新中原町,14107 ,13
横浜市磯子区,新森町,14107 ,14
横浜市磯子区,杉田,14107 ,15
横浜市磯子区,杉田坪呑,14107 ,16
横浜市磯子区,滝頭,14107 ,17
横浜市磯子区,田中,14107 ,18
横浜市磯子区,中浜町,14107 ,19
横浜市磯子区,中原,14107 ,20
横浜市磯子区,西町,14107 ,21
横浜市磯子区,馬場町,14107 ,22
横浜市磯子区,原町,14107 ,23
横浜市磯子区,東町,14107 ,24
横浜市磯子区,久木町,14107 ,25
横浜市磯子区,氷取沢町,14107 ,26
横浜市磯子区,広地町,14107 ,27
横浜市磯子区,丸山,14107 ,28
横浜市磯子区,峰町,14107 ,29
横浜市磯子区,森,14107 ,30
横浜市磯子区,森が丘,14107 ,31
横浜市磯子区,洋光台,14107 ,32
横浜市金沢区,朝比奈町,14108 ,1
横浜市金沢区,海の公園,14108 ,2
横浜市金沢区,大川,14108 ,3
横浜市金沢区,乙舳町,14108 ,4
横浜市金沢区,片吹,14108 ,5
横浜市金沢区,金沢町,14108 ,6
横浜市金沢区,釜利谷町,14108 ,7
横浜市金沢区,釜利谷西,14108 ,8
横浜市金沢区,釜利谷東,14108 ,9
横浜市金沢区,釜利谷南,14108 ,10
横浜市金沢区,幸浦,14108 ,11
横浜市金沢区,柴町,14108 ,12
横浜市金沢区,昭和町,14108 ,13
横浜市金沢区,白帆,14108 ,14
横浜市金沢区,洲崎町,14108 ,15
横浜市金沢区,瀬戸,14108 ,16
横浜市金沢区,大道,14108 ,17
横浜市金沢区,高舟台,14108 ,18
横浜市金沢区,泥亀,14108 ,19
横浜市金沢区,寺前,14108 ,20
横浜市金沢区,富岡西,14108 ,21
横浜市金沢区,富岡東,14108 ,22
横浜市金沢区,鳥浜町,14108 ,23
横浜市金沢区,長浜,14108 ,24
横浜市金沢区,並木,14108 ,26
横浜市金沢区,西柴,14108 ,27
横浜市金沢区,能見台,14108 ,28
横浜市金沢区,能見台通,14108 ,29
横浜市金沢区,能見台東,14108 ,30
横浜市金沢区,能見台森,14108 ,31
横浜市金沢区,野島町,14108 ,32
横浜市金沢区,八景島,14108 ,33
横浜市金沢区,東朝比奈,14108 ,34
横浜市金沢区,平潟町,14108 ,35
横浜市金沢区,福浦,14108 ,36
横浜市金沢区,堀口,14108 ,37
横浜市金沢区,町屋町,14108 ,38
横浜市金沢区,みず木町,14108 ,39
横浜市金沢区,六浦,14108 ,40
横浜市金沢区,六浦町,14108 ,41
横浜市金沢区,六浦東,14108 ,42
横浜市金沢区,六浦南,14108 ,43
横浜市金沢区,谷津町,14108 ,44
横浜市金沢区,柳町,14108 ,45
横浜市港北区,大倉山,14109 ,1
横浜市港北区,大曽根,14109 ,2
横浜市港北区,大曽根台,14109 ,3
横浜市港北区,菊名,14109 ,4
横浜市港北区,岸根町,14109 ,5
横浜市港北区,北新横浜,14109 ,6
横浜市港北区,小机町,14109 ,7
横浜市港北区,篠原北,14109 ,8
横浜市港北区,篠原台町,14109 ,9
横浜市港北区,篠原町,14109 ,10
横浜市港北区,篠原西町,14109 ,11
横浜市港北区,篠原東,14109 ,12
横浜市港北区,下田町,14109 ,13
横浜市港北区,新横浜,14109 ,14
横浜市港北区,新吉田町,14109 ,15
横浜市港北区,新吉田東,14109 ,16
横浜市港北区,高田町,14109 ,17
横浜市港北区,高田西,14109 ,18
横浜市港北区,高田東,14109 ,19
横浜市港北区,樽町,14109 ,20
横浜市港北区,綱島上町,14109 ,21
横浜市港北区,綱島台,14109 ,22
横浜市港北区,綱島西,14109 ,23
横浜市港北区,綱島東,14109 ,24
横浜市港北区,鳥山町,14109 ,25
横浜市港北区,仲手原,14109 ,26
横浜市港北区,錦が丘,14109 ,27
横浜市港北区,新羽町,14109 ,28
横浜市港北区,日吉,14109 ,29
横浜市港北区,日吉本町,14109 ,30
横浜市港北区,富士塚,14109 ,31
横浜市港北区,大豆戸町,14109 ,32
横浜市港北区,箕輪町,14109 ,33
横浜市港北区,師岡町,14109 ,34
横浜市戸塚区,秋葉町,14110 ,1
横浜市戸塚区,影取町,14110 ,2
横浜市戸塚区,柏尾町,14110 ,3
横浜市戸塚区,上柏尾町,14110 ,4
横浜市戸塚区,上倉田町,14110 ,5
横浜市戸塚区,上品濃,14110 ,6
横浜市戸塚区,上矢部町,14110 ,7
横浜市戸塚区,川上町,14110 ,8
横浜市戸塚区,汲沢,14110 ,9
横浜市戸塚区,汲沢町,14110 ,10
横浜市戸塚区,小雀町,14110 ,11
横浜市戸塚区,品濃町,14110 ,12
横浜市戸塚区,下倉田町,14110 ,13
横浜市戸塚区,戸塚町,14110 ,14
横浜市戸塚区,鳥が丘,14110 ,15
横浜市戸塚区,名瀬町,14110 ,16
横浜市戸塚区,原宿,14110 ,17
横浜市戸塚区,東俣野町,14110 ,18
横浜市戸塚区,平戸,14110 ,19
横浜市戸塚区,平戸町,14110 ,20
横浜市戸塚区,深谷町,14110 ,21
横浜市戸塚区,舞岡町,14110 ,22
横浜市戸塚区,前田町,14110 ,23
横浜市戸塚区,俣野町,14110 ,24
横浜市戸塚区,南舞岡,14110 ,25
横浜市戸塚区,矢部町,14110 ,26
横浜市戸塚区,吉田町,14110 ,27
横浜市港南区,大久保,14111 ,1
横浜市港南区,上大岡西,14111 ,2
横浜市港南区,上大岡東,14111 ,3
横浜市港南区,上永谷,14111 ,4
横浜市港南区,上永谷町,14111 ,5
横浜市港南区,港南,14111 ,6
横浜市港南区,港南台,14111 ,7
横浜市港南区,港南中央通,14111 ,8
横浜市港南区,最戸,14111 ,9
横浜市港南区,笹下,14111 ,10
横浜市港南区,下永谷,14111 ,11
横浜市港南区,芹が谷,14111 ,12
横浜市港南区,野庭町,14111 ,13
横浜市港南区,東芹が谷,14111 ,14
横浜市港南区,東永谷,14111 ,15
横浜市港南区,日限山,14111 ,16
横浜市港南区,日野,14111 ,17
横浜市港南区,日野中央,14111 ,18
横浜市港南区,日野南,14111 ,19
横浜市港南区,丸山台,14111 ,20
横浜市旭区,市沢町,14112 ,1
横浜市旭区,今川町,14112 ,2
横浜市旭区,今宿,14112 ,3
横浜市旭区,今宿町,14112 ,4
横浜市旭区,今宿西町,14112 ,5
横浜市旭区,今宿東町,14112 ,6
横浜市旭区,今宿南町,14112 ,7
横浜市旭区,大池町,14112 ,8
横浜市旭区,小高町,14112 ,9
横浜市旭区,柏町,14112 ,10
横浜市旭区,金が谷,14112 ,11
横浜市旭区,上川井町,14112 ,13
横浜市旭区,上白根,14112 ,14
横浜市旭区,上白根町,14112 ,15
横浜市旭区,川井宿町,14112 ,16
横浜市旭区,川井本町,14112 ,17
横浜市旭区,川島町,14112 ,18
横浜市旭区,桐が作,14112 ,19
横浜市旭区,左近山,14112 ,20
横浜市旭区,笹野台,14112 ,21
横浜市旭区,さちが丘,14112 ,22
横浜市旭区,三反田町,14112 ,23
横浜市旭区,四季美台,14112 ,24
横浜市旭区,下川井町,14112 ,25
横浜市旭区,白根,14112 ,26
横浜市旭区,白根町,14112 ,27
横浜市旭区,善部町,14112 ,28
横浜市旭区,都岡町,14112 ,29
横浜市旭区,鶴ケ峰,14112 ,30
横浜市旭区,鶴ケ峰本町,14112 ,31
横浜市旭区,中尾,14112 ,32
横浜市旭区,中希望が丘,14112 ,33
横浜市旭区,中沢,14112 ,34
横浜市旭区,中白根,14112 ,35
横浜市旭区,西川島町,14112 ,36
横浜市旭区,東希望が丘,14112 ,37
横浜市旭区,二俣川,14112 ,38
横浜市旭区,本宿町,14112 ,39
横浜市旭区,本村町,14112 ,40
横浜市旭区,万騎が原,14112 ,41
横浜市旭区,南希望が丘,14112 ,42
横浜市旭区,南本宿町,14112 ,43
横浜市旭区,矢指町,14112 ,44
横浜市旭区,若葉台,14112 ,45
横浜市緑区,青砥町,14113 ,1
横浜市緑区,いぶき野,14113 ,2
横浜市緑区,上山,14113 ,3
横浜市緑区,鴨居,14113 ,4
横浜市緑区,鴨居町,14113 ,5
横浜市緑区,北八朔町,14113 ,6
横浜市緑区,霧が丘,14113 ,7
横浜市緑区,小山町,14113 ,8
横浜市緑区,台村町,14113 ,9
横浜市緑区,竹山,14113 ,10
横浜市緑区,寺山町,14113 ,11
横浜市緑区,十日市場町,14113 ,12
横浜市緑区,長津田,14113 ,13
横浜市緑区,長津田町,14113 ,14
横浜市緑区,長津田みなみ台,14113 ,15
横浜市緑区,中山,14113 ,16
横浜市緑区,新治町,14113 ,18
横浜市緑区,西八朔町,14113 ,19
横浜市緑区,白山,14113 ,20
横浜市緑区,東本郷,14113 ,21
横浜市緑区,東本郷町,14113 ,22
横浜市緑区,三保町,14113 ,23
横浜市緑区,森の台,14113 ,24
横浜市瀬谷区,相沢,14114 ,1
横浜市瀬谷区,阿久和西,14114 ,2
横浜市瀬谷区,阿久和東,14114 ,3
横浜市瀬谷区,阿久和南,14114 ,4
横浜市瀬谷区,東野,14114 ,5
横浜市瀬谷区,東野台,14114 ,6
横浜市瀬谷区,卸本町,14114 ,7
横浜市瀬谷区,上瀬谷町,14114 ,8
横浜市瀬谷区,北新,14114 ,9
横浜市瀬谷区,北町,14114 ,10
横浜市瀬谷区,五貫目町,14114 ,11
横浜市瀬谷区,下瀬谷,14114 ,12
横浜市瀬谷区,瀬谷,14114 ,13
横浜市瀬谷区,瀬谷町,14114 ,14
横浜市瀬谷区,竹村町,14114 ,15
横浜市瀬谷区,中央,14114 ,16
横浜市瀬谷区,中屋敷,14114 ,17
横浜市瀬谷区,橋戸,14114 ,18
横浜市瀬谷区,二ツ橋町,14114 ,19
横浜市瀬谷区,本郷,14114 ,20
横浜市瀬谷区,三ツ境,14114 ,21
横浜市瀬谷区,南瀬谷,14114 ,22
横浜市瀬谷区,南台,14114 ,23
横浜市瀬谷区,宮沢,14114 ,24
横浜市瀬谷区,目黒町,14114 ,25
横浜市栄区,飯島町,14115 ,1
横浜市栄区,犬山町,14115 ,2
横浜市栄区,尾月,14115 ,3
横浜市栄区,笠間,14115 ,4
横浜市栄区,笠間町,14115 ,5
横浜市栄区,鍛冶ケ谷,14115 ,6
横浜市栄区,鍛冶ケ谷町,14115 ,7
横浜市栄区,桂台北,14115 ,8
横浜市栄区,桂台中,14115 ,9
横浜市栄区,桂台西,14115 ,10
横浜市栄区,桂台東,14115 ,11
横浜市栄区,桂台南,14115 ,12
横浜市栄区,桂町,14115 ,13
横浜市栄区,金井町,14115 ,14
横浜市栄区,上郷町,14115 ,15
横浜市栄区,上之町,14115 ,16
横浜市栄区,亀井町,14115 ,17
横浜市栄区,公田町,14115 ,18
横浜市栄区,小菅ケ谷,14115 ,19
横浜市栄区,小菅ケ谷町,14115 ,20
横浜市栄区,小山台,14115 ,21
横浜市栄区,庄戸,14115 ,22
横浜市栄区,田谷町,14115 ,23
横浜市栄区,長尾台町,14115 ,24
横浜市栄区,長倉町,14115 ,25
横浜市栄区,長沼町,14115 ,26
横浜市栄区,中野町,14115 ,27
横浜市栄区,野七里,14115 ,28
横浜市栄区,柏陽,14115 ,29
横浜市栄区,東上郷町,14115 ,30
横浜市栄区,本郷台,14115 ,31
横浜市栄区,元大橋,14115 ,32
横浜市栄区,若竹町,14115 ,33
横浜市泉区,池の谷,14116 ,1
横浜市泉区,和泉町,14116 ,2
横浜市泉区,岡津町,14116 ,3
横浜市泉区,桂坂,14116 ,4
横浜市泉区,上飯田町,14116 ,5
横浜市泉区,下飯田町,14116 ,6
横浜市泉区,白百合,14116 ,7
横浜市泉区,新橋町,14116 ,8
横浜市泉区,中田北,14116 ,9
横浜市泉区,中田町,14116 ,10
横浜市泉区,中田西,14116 ,11
横浜市泉区,中田東,14116 ,12
横浜市泉区,中田南,14116 ,13
横浜市泉区,西が岡,14116 ,14
横浜市泉区,弥生台,14116 ,15
横浜市泉区,領家,14116 ,16
